           IFrame     Ebond           Eangle         Etors             Eimpr                ELJ                     Ecoul              ETot                Move           Flip         RotStrand        RotBranch       FlpBranch                 Time
       97800000     193.4576451     219.8669846     403.2750976       0.0000000           -40.6583949             0.0000000           775.9413325       7.3900430      17.7550590      33.6156187       0.0000000       0.0000000              5026.852
       97900000     229.4288392     264.8276841     403.0058211       0.0000000           -38.3938137             0.0000000           858.8685306       7.3896781      17.7548610      33.6152734       0.0000000       0.0000000              5031.977
       98000000     213.3791133     210.7075115     416.3556078       0.0000000           -39.9430514             0.0000000           800.4991812       7.3894561      17.7548734      33.6153133       0.0000000       0.0000000              5037.109
       98100000     241.6626889     206.7990880     389.1409809       0.0000000           -37.5780970             0.0000000           800.0246608       7.3898447      17.7543387      33.6153244       0.0000000       0.0000000              5042.245
       98200000     232.8818846     207.7525794     412.6717114       0.0000000           -39.1565813             0.0000000           814.1495940       7.3900591      17.7545161      33.6153232       0.0000000       0.0000000              5047.385
       98300000     214.6348060     203.5554651     408.2435672       0.0000000           -38.7359916             0.0000000           787.6978467       7.3897733      17.7543085      33.6155881       0.0000000       0.0000000              5052.529
       98400000     222.3764259     241.1911323     419.2945523       0.0000000           -38.1524926             0.0000000           844.7096179       7.3900881      17.7542861      33.6156204       0.0000000       0.0000000              5057.668
       98500000     241.1775403     216.4711598     401.0140349       0.0000000           -40.8581163             0.0000000           817.8046186       7.3901848      17.7540899      33.6158410       0.0000000       0.0000000              5062.824
       98600000     262.6720574     238.5183285     413.2989478       0.0000000           -36.0818117             0.0000000           878.4075220       7.3902497      17.7535447      33.6155644       0.0000000       0.0000000              5067.965
       98700000     224.8947058     219.6870339     402.6546296       0.0000000           -34.2585560             0.0000000           812.9778133       7.3906333      17.7541212      33.6155170       0.0000000       0.0000000              5073.100
       98800000     210.3523109     231.5252918     398.8159597       0.0000000           -30.2185401             0.0000000           810.4750223       7.3908689      17.7542167      33.6157023       0.0000000       0.0000000              5078.239
       98900000     220.4633469     238.6096170     420.2901983       0.0000000           -36.7551315             0.0000000           842.6080307       7.3907728      17.7546995      33.6159226       0.0000000       0.0000000              5083.377
       99000000     221.8884250     229.2577078     443.3016418       0.0000000           -35.2820985             0.0000000           859.1656761       7.3902467      17.7542824      33.6158238       0.0000000       0.0000000              5088.505
       99100000     242.1302072     222.9326333     408.7774257       0.0000000           -35.8284173             0.0000000           838.0118489       7.3903476      17.7546096      33.6154283       0.0000000       0.0000000              5093.660
       99200000     230.8992315     223.8233938     436.9825132       0.0000000           -38.1304463             0.0000000           853.5746922       7.3906364      17.7547405      33.6155587       0.0000000       0.0000000              5098.789
